['Candied Pecans'],"['Our candied pecans are buttery, crispy and kissed with a hint of sugar and southern charm. First made popular in New Orleans, this decadent snack was born when area pastry chefs began adapting praline recipes to use pecans instead of almonds. Packed with vitamin E, beta-carotene and zinc, pecans are a healthier alternative to sweets. Mix them with our popcorn for a sweet and savory movie night treat, toss them with roasted vegetables and salads, or do as they do in The Big Easy and pair them with a cup of chicory coffee.', 'What’s in it: pecans, sugar, canola oil and salt.', 'What’s not in it: artificial sweeteners.', 'It’s all good: This product is 100% natural.', 'Made in California.']","['', '$6.75', '$5.75', '$5.75', '$6.00', '$2.00']","['', '4.9 star rating\n47 Reviews']"
['Sweet & Spicy Pecans'],"[""Our sweet and spicy pecans are the perfect balance of cayenne pepper, pasilla chile, and pure cane sugar. Packed with plant-based protein, they're gluten-free and contain no genetically modified ingredients. We love to add them to roasted veggies, salads, baked potatoes and more. Handcrafted in small batches in California, our sweet and spicy pecans are a wholesome, gourmet treat serious spice lovers will enjoy."", 'What’s in it: pecans, sugar, canola oil, spices and salt.', 'What’s not in it: artificial colors, flavors, or preservatives.', 'It’s all good: This product is kosher, non-GMO and gluten free.', 'Made in California.']","['', '$5.75', '$5.75', '$5.75', '$9.75', '$5.75']","['', '4.9 star rating\n24 Reviews']"
['Roasted & Salted Almonds'],"['Our roasted, salted almonds are a simple snack made from premium organic nuts, the way nature intended. Enjoy them straight from the bag or blend them up with a touch of our natural wildflower honey for fresh almond butter. Packed with 7 grams of protein per serving, our roasted and salted almonds are satisfying, wholesome and delicious.', 'What’s in it: organic almonds and salt.', 'What’s not in it: pesticides and preservatives.', 'It’s all good: This product is kosher, certified organic and non-GMO.', 'Product of USA.']","['', '$6.90', '$5.75', '$6.00', '$3.25', '$4.90']","['', '4.9 star rating\n10 Reviews']"
['Garlic Almonds'],"['With premium garlic, black and cayenne pepper and just a touch of pure cane sugar, our deluxe garlic almonds are a uniquely irresistible snack. Packed with antioxidants, vitamins, minerals and heart-healthy monounsaturated fats, these nuts offer a nutritional boost with a bonus: bold, fresh flavor. Instantly elevate pestos, salads, pastas and even fish (think zesty trout almondine) or nibble these garlic almonds right out the bag with your favorite wine or beer.', 'What’s in it: almonds, sugar, canola oil, salt, dehydrated garlic, tapioca syrup, cayenne pepper and black pepper.', 'What’s not in it: additives and preservatives.', 'It’s all good: his product is naturally colored and flavored.', 'Made in California.']","['', '$5.75', '$5.75', '$6.75', '$4.25', '$6.00']","['', '4.8 star rating\n46 Reviews']"
['Chipotle Almonds'],"[""Our smoky chipotle almonds are a healthy snack with bold flavor. Packed with 5 grams of plant-based protein, they're low in carbohydrates yet high in fiber. Chipotle pepper, paprika, cayenne pepper and pasilla chile give these almonds the perfect kick. Handcrafted in small batches, these California grown almonds are made for serious snacking or sprinkling over everything from salads to baked potatoes. With subtle heat and crunch, our gourmet chipotle almonds also make a great addition to gift baskets for the spice lovers in your life."", 'What’s in it: almonds, sugar, spices, canola oil and tapioca syrup.', 'What’s not in it: artificial colors, flavors, or preservatives.', 'It’s all good: This product is kosher, non-GMO and gluten free.', 'Made in California.']","['', '$5.75', '$5.75', '$5.75', '$9.75', '$5.75']","['', '4.8 star rating\n22 Reviews']"
['Chocolate Almonds'],"['Our rich, decadent chocolate covered almonds are a healthy indulgence. Packed with protein, vitamins and antioxidants, these nutritional powerhouses are roasted to perfection and then coated in just the right amount of bittersweet chocolate to create a uniquely delicious snack. These chocolate covered almonds make an excellent addition to morning smoothies, add depth and subtle cocoa flavor to hearty chicken mole, and look beautiful on dessert and fruit trays. They make a great gourmet gift for all the chocolate lovers in your life.', 'What’s in it: almonds, sugar, canola oil, tapioca syrup, cocoa and salt.', 'What’s not in it: artificial sweeteners.', 'It’s all good: This product is 100% natural.', 'Made in California.']","['', '$5.75', '$6.75', '$5.75', '$4.25', '$6.00']","['', '4.8 star rating\n48 Reviews']"
['Garlic & Olive Oil Couscous'],"[""Our Mediterranean style, organic couscous is a uniquely delicious dish infused with roasted garlic and extra virgin olive oil. Made from fluffy pearls of semolina durum wheat, it's packed with protein and fiber. Make it even more nutritious by adding chopped veggies, chili flakes, and our authentic Italian balsamic vinegar."", 'What’s in it: organic couscous, roasted garlic and extra virgin olive oil.', 'What’s not in it: pesticides, additives or preservatives.', 'It’s all good: This product is organic and non-GMO.', 'Made in Italy.']","['', '$4.50', '$4.50', '$4.25', '$6.00', '$3.00']","['', '4.6 star rating\n14 Reviews']"
['Lemon & Herb Couscous'],"[""Lighter than traditional pasta, our Mediterranean style lemon and herb couscous is a lively alternative to rice and grains. Made from tiny pearls of semolina durum wheat, it cooks quickly on the stove and is packed with protein and fiber. We've also added zesty lemon and a select blend of herbs including black pepper, ginger, marjoram, parsley, rosemary, and thyme, to make it an irresistibly good, nutritious, organic and preservative-free dish."", 'What’s in it: organic couscous, lemon oil and a fragrant blend of herbs.', 'What’s not in it: pesticides, additives or preservatives.', 'It’s all good: This product is organic and non-GMO.', 'Made in Italy.']","['', '$4.50', '$4.50', '$4.25', '$3.00', '$9.75']","['', '4.8 star rating\n13 Reviews']"
['Rice Pilaf'],"['We made classic rice pilaf with premium ingredients: a fluffy, fragrant blend of long-grain white rice, orzo pasta, garlic, onion and turmeric. 100% organic and preservative-free. Easy to prepare on the stove or in the microwave, jazz it up by cooking it in one of our savory broth concentrates and adding raisins, chopped nuts and peas for even more flavor.', 'What’s in it: organic long-grain white rice, durum wheat orzo pasta and a blend of spices.', 'What’s not in it: pesticides, additives or preservatives.', 'It’s all good: This product is organic and non-GMO.', 'Made in Italy.']","['', '$3.00', '$3.00', '$4.25', '$3.00', '$2.00']","['', '4.6 star rating\n19 Reviews']"
['Garlic & Herb Rice Pilaf'],"['Our garlic and herb rice pilaf is authentically made in Italy with premium, organic ingredients. Featuring fluffy, long-grain white rice, durum wheat orzo pasta, roasted garlic and a blend of fragrant spices including onion, parsley and thyme. Add chopped veggies and tofu for a zesty, hearty meal with bold flavor.', 'What’s in it: organic long-grain white rice, durum wheat orzo pasta and a blend of spices.', 'What’s not in it: pesticides, additives or preservatives.', 'It’s all good: This product is organic and non-GMO.', 'Made in Italy.']","['', '$3.00', '$3.00', '$9.75', '$4.50', '$4.25']","['', '4.3 star rating\n16 Reviews']"
['Spanish Rice Pilaf'],"['Our fluffy, fragrant Spanish rice pilaf combines long-grain white rice, semolina wheat orzo pasta and a select blend of herbs and spices including roasted garlic, ground chili and cumin. Easy to prepare on the stovetop or in the microwave, this 100% organic Spanish rice pilaf is a classic hit at dinner and makes an easy, take-along addition to potlucks.', 'What’s in it: organic long-grain white rice, durum wheat orzo pasta and a blend of spices.', 'What’s not in it: pesticides, additives or preservatives.', 'It’s all good: This product is organic and non-GMO.', 'Made in Italy.']","['', '$3.00', '$3.00', '$3.00', '$4.50', '$4.25']","['', '4.7 star rating\n14 Reviews']"
['Gluten-Free Fusilli Pasta'],"[""Our organic red lentil pasta is a hearty, gluten-free alternative to traditional fusilli. Packed with protein and fiber, it's easy to make a well-balanced meal powered by this uniquely delicious legume. We recommend cooking our gluten-free pasta for just 8 to 10 minutes until they are slightly chewy, or as the Italians say, al dente. Pair with our bright, herbaceous pesto sauce for a warm, comforting, authentic dinner."", 'What’s in it: organic red lentil flour.', 'What’s not in it: pesticides, preservatives, corn, rice or wheat.', 'It’s all good: This product is organic, non-GMO, kosher, vegan-friendly and gluten-free.', 'Made in Italy.']","['', '$5.00', '$4.25', '$2.00', '$3.00', '$5.00']","['', '4.4 star rating\n14 Reviews']"
['Macaroni & Cheese'],"['Our mac & cheese is classic comfort food, upgraded. Made with 100% organic premium durum wheat and cheddar cheese, our mac is a ready-made meal you can feel good about. Each box includes a packet of creamy cheese sauce -- not the usual pouch of dry, chemical-laden cheese powder. This means no remnant clumps of artificial cheese dust in your bowl -- only rich and velvety ribbons of real cheddar. Riff on this oldie-but-goodie by mixing in your favorite vegetables, adding a pinch of nutmeg, or crumbling a buttery cracker-crust on top.', 'What’s in it: Organic durum wheat semolina, organic cheddar cheese, organic butter.', 'What’s not in it: Toxic industrial chemicals, phthalates, and artificial flavors.', 'It’s all good: This product is non-GMO, certified organic, ready-made, and highly riffable.', 'Product of USA.']","['', '$5.25', '$7.00', '$11.00', '$6.00', '$7.50']","['', '4.5 star rating\n11 Reviews']"
['Tuna Fish'],"['Our skipjack tuna fish is sustainably caught using dolphin-safe methods that support our ocean’s delicate ecosystem. We take the freshest, wild-caught fish and pack it with just a hint of sea salt — no additives, oils, fillers or BPA— to preserve its optimum health benefits and pure, delicious flavor. Kosher and a go-to for paleo and other special diets, try this versatile tuna fish in salad Nicoise, white bean salad, tuna patties, pasta dishes and casseroles.', 'What’s in it: skipjack tuna (Katsuwonus pelamis) and sea salt.', 'What’s not in it: additives, preservatives, oils, or fillers.', 'It’s all good: This product is packed in BPA-free cans, caught without the use of fish aggregating devices (FADs), and is pole-and-line caught when possible. Safe for gluten-free, paleo, whole30 and other diets.', 'Product of Thailand.']","['', '$16.00', '$1.75', '$3.00', '$2.00', '$6.00']","['', '4.9 star rating\n31 Reviews']"
['Salmon'],"[""Our boneless, skinless, wild pink salmon is caught fresh from Pacific ocean waters, then cut by hand and slow-cooked for premium quality and maximum nutritional value. Sustainably sourced and dolphin safe, our salmon contains no added salt and is rich in protein and omega-3 fatty acids. It's paleo-friendly and Whole 30 approved. We love it on top of crunchy salad greens or as the main ingredient in spicy sriracha fish cakes."", 'What’s in it: pink salmon.', 'What’s not in it: gluten, additives or added salt.', 'It’s all good: This product is dolphin-safe, sustainably caught, certified kosher and paleo-friendly.', 'Product of Thailand.', 'Please note that due to customs restrictions, we cannot ship this item internationally.']","['', '$24.00', '$16.00', '$7.00', '$3.50', '$9.75']","['', '5.0 star rating\n7 Reviews']"
['Whole Kernel Corn'],"['Our golden, sweet whole kernel corn is canned fresh from summer’s harvest for you to enjoy year round. Delicious flavor and subtle crunch make these plump, tender kernels the star of nearly any recipe. They’re an excellent addition to soups, salads, fritters, succotash and dips. For something new, try our whole kernel corn in “cowboy caviar” salsa or add them to cacio e pepe for a kid-friendly version of the classic pasta dish.', 'What’s in it: whole kernel corn, salt and water.', 'What’s not in it: additives, oils or fillers.', 'It’s all good: This product is vegan-friendly and preservative free.', 'Made in Wisconsin.']","['', '$1.75', '$9.00', '$2.00', '$1.75', '$1.75']","['', '4.7 star rating\n14 Reviews']"
['Vegetarian Chili Beans'],"['Our organic vegetarian chili beans are an easy, healthy vegetarian dish you can whip up in minutes or add to your favorite recipes. We take whole, cooked pinto beans, simmer them in tomato paste and then lightly season with chili pepper, garlic and a select blend of spices. Make a hearty breakfast of huevos rancheros or simmer with poached eggs and our whole peeled tomatoes for Mexican inspired shakshuka.', 'What’s in it: organic pinto beans, organic tomato paste, water, sea salt, organic chili powder blend.', 'What’s not in it: additives, GMOs, oils or fillers.', 'It’s all good: This product is certified organic, vegetarian-friendly and gluten-free.', 'Made in Wisconsin.']","['', '$1.75', '$1.75', '$1.75', '$2.00', '$1.75']","['', '4.8 star rating\n11 Reviews']"
['Pinto Beans'],"['Our organic pinto beans are a healthy source of lean, plant-based protein and digestion-friendly fiber. They’re also rich in nutrients including iron, magnesium and folate. Low in sodium, easy to cook and extremely versatile, add them to all of your favorite Mexican inspired meals or try sautéing them with bacon for a smoky, delicious side dish.', 'What’s in it:pinto beans, water and sea salt.', 'What’s not in it: additives, GMOs, oils or fillers.', 'It’s all good: This product is certified organic, vegan-friendly, gluten-free and preservative free.', 'Made in Wisconsin.']","['', '$1.75', '$1.75', '$9.00', '$1.75', '$2.00']","['', '5.0 star rating\n9 Reviews']"
['Kidney Beans'],"['The humble kidney bean is actually a nutrient-rich powerhouse that’s low in sodium, easy to cook and very versatile. Each ½ cup serving contains 6 grams of healthy, plant-based protein and 4 grams of dietary fiber. Kidney beans are also a good source of iron, magnesium and folate. Our kidney beans are organically grown and packed in the USA. Use them in chilis, soups, salads, salsas and dips.', 'What’s in it: kidney beans, water and sea salt.', 'What’s not in it: additives, GMOs, oils or fillers.', 'It’s all good: This product is certified organic, vegan-friendly, gluten-free and preservative free.', 'Made in Wisconsin.']","['', '$1.75', '$1.75', '$1.75', '$1.75', '$2.00']","['', '4.9 star rating\n9 Reviews']"
['Whole Peeled Tomatoes'],"['Our organic Italian sun-ripened whole peeled tomatoes are picked at the peak of freshness, then flash boiled, peeled and canned within hours of harvest to preserve maximum freshness. They’re perfect for sauces, soups, or wherever you’d like to add a wholesome helping of fresh flavor.', 'What’s in it: organic whole peeled tomatoes, organic tomato juice and citric acid to preserve freshness.', 'What’s not in it: calcium chloride, an inorganic compound used to preserve the shape of tomatoes.', 'It’s all good: This product is vegan-friendly, preservative free, gluten free and non-GMO.', 'Made in Italy.']","['', '$2.00', '$4.25', '$6.00', '$6.25', '$1.75']","['', '4.7 star rating\n23 Reviews']"
['Dried Tortellini Soup Mix'],"['Our dried tortellini soup mix features hearty Italian cheese-filled tortellini, robust broth, and a zesty blend of natural herbs and spices. Easy to make, just add the contents to a pot of boiling water to prepare this rich, flavorful dried tortellini soup. Deliciously versatile, make it your own by adding spicy sausage, zucchini, mushrooms, or bell peppers and topping with grated parmesan cheese.', 'What’s in it: tortellini, breadcrumbs, cheese (provolone & gorgonzola, ricotta), herbs, celery, bell pepper, black pepper, carrot, garlic and herbs.', 'What’s not in it: artificial flavors, sweeteners and colors or added MSG.', 'It’s all good: This product is all natural and preservative free.', 'Made in Washington.']","['', '$7.00', '$2.00', '$3.00', '$7.00', '$7.00']","['', '4.6 star rating\n51 Reviews']"
['Corn Chowder Dried Soup Mix'],"['Our corn chowder is made from locally sourced potatoes in Oregon and Washington and paired with sweet corn for a healthy, hearty soup that is perfect to bring warmth and comfort on a cold day. Our dried corn chowder soup mix is easy to prepare and great for camping or when you need a quick, nutritious meal on-the-go.', 'What’s in it: Dehydrated potato cubes, potato flakes, corn, chicken base, onion, potato flour, carrot, celery, garlic, curry, herbs & spices.', 'What’s not in it: artificial flavors, sweeteners, colors or MSG.', 'It’s all good: This product is all natural, gluten free and preservative free.', 'Made in Washington.']","['', '$7.00', '$3.50', '$2.00', '$7.00', '$7.00']","['', '4.5 star rating\n32 Reviews']"
['Dried Split Pea Soup Mix'],"['Our split pea soup is made from a traditional recipe for a warm, comforting home meal. Easy to prepare, just add the contents to boiling water to make this hearty, aromatic, rich and flavorful split pea soup. Customize the recipe by adding a half-cup of milk for a creamier consistency or top with chives and a pinch of thyme for a spicy, satisfying soup.', 'What’s in it: split peas, dehydrated celery, dehydrated carrots, onion, herbs and spices.', 'What’s not in it: artificial flavors, sweeteners and colors or added MSG.', 'It’s all good: This product is all natural, gluten free and preservative free.', 'Made in Washington.']","['', '$7.00', '$7.00', '$2.00', '$3.50', '$7.00']","['', '4.6 star rating\n37 Reviews']"
['Tomato Soup'],"['Make healthy, delicious 100% organic tomato soup in minutes with our convenient soup pouches. Lighter and easier to store, our plastic pouches create 1/3 less CO2 throughout the product life cycle than glass or aluminum containers. They make a full meal with wholesome, sun-ripened tomato flavor, no matter where the day takes you. Our organic tomato soup is great for camping trips, lunch on the go or a vegan-friendly dinner you can always have on hand. Garnish with our crunchy, herbed croutons and a dash of parmesan cheese.', 'What’s in it: water, carrots, tomatoes, tomato paste, canola oil, spices, rice flour, sea salt and sugar.', 'What’s not in it: preservatives and artificial colors or flavors.', 'It’s all good: This product is certified organic and vegan-friendly.', 'Made in Lithuania.']","['', '$6.90', '$6.90', '$6.90', '$6.00', '$9.75']","['', '4.6 star rating\n34 Reviews']"
['Mushroom Soup'],"[""Our rich, hearty mushroom soup is made with 100% organic ingredients and no preservatives. Button mushrooms and creamy coconut mingle with just right the amount of spice to create this vegan-friendly dish. Make it in minutes on the stove or in the microwave. Our organic mushroom soup comes in a handy, lay-flat pouch that's easy to store and creates 1/3 less carbon during production than glass or aluminum alternatives. Add shredded carrots and cilantro for a healthy Thai Thom Ka inspired soup or use it as a robust base for curries and casseroles."", 'What’s in it: organic mushrooms, water, coconut milk, rice flour, sea salt and spices.', 'What’s not in it: preservatives and artificial colors or flavors.', 'It’s all good: This product is certified organic and vegan-friendly.', 'Made in Lithuania.']","['', '$6.90', '$6.90', '$6.90', '$9.75', '$4.25']","['', '4.7 star rating\n36 Reviews']"
['Carrot Soup'],"[""Our creamy coconut carrot soup is made with wholesome, organic ingredients and no added preservatives. An excellent way to warm up, this healthy soup comes in a convenient lay-flat pouch that's easier to store than glass or aluminum and also creates 1/3 less carbon throughout the product life cycle. Keep it on hand for quick and wholesome winter lunches. It pairs perfectly with fresh spices or chili sauce."", 'What’s in it: 100% organic ingredients–including carrots, water, coconut milk, rice flour, sea salt and spices.', 'What’s not in it: preservatives and artificial colors or flavors.', 'It’s all good: This product is certified organic and vegan-friendly.', 'Made in Lithuania.']","['', '$6.90', '$6.90', '$6.90', '$4.25', '$6.00']","['', '4.4 star rating\n24 Reviews']"
['Vegetable Broth Concentrate'],"['Crafted with the finest ingredients, our organic vegetable broth concentrate is simmered slowly according to classic French cooking techniques to create a silky, rich, nutrient-dense broth. No need for bulky boxes or cans, one small 12-ounce container of our concentrated broth is equal to 18 cups of stock. Use it to season cooking water for rice or couscous, add it to sauces and marinades, or stir it into piping hot water for healthy, invigorating soup. ', 'What’s in it: 100% pure, organic vegetable broth.', 'What’s not in it: toxic pesticides, artificial colors or flavors.', 'It’s all good: This product is certified organic and non-GMO.', 'Made in Ohio.']","['', '$12.00', '$12.00', '$9.75', '$4.25', '$6.00']","['', '4.5 star rating\n24 Reviews']"
['Chicken Bone Broth Concentrate'],"['Make nourishing, restorative soup instantly with our chicken bone broth concentrate. Crafted with the finest organic ingredients and collagen-rich bones, we slowly simmer each batch according to classic French tradition. No need for bulky boxes or cans, one small 12-ounce container of our rich, concentrated chicken bone broth is equal to 18 cups of stock. Use it to season cooking water for rice or porridge, add it to sauces and marinades, or sip it in a cup of piping hot water for an invigorating, nutrient-dense drink.', 'What’s in it: 100% organic chicken broth.', 'What’s not in it: toxic pesticides, preservatives, artificial colors or flavors.', 'It’s all good: This product is certified organic and non-GMO.', 'Made in Ohio.']","['', '$12.00', '$12.00', '$9.75', '$6.00', '$4.25']","['', '4.6 star rating\n31 Reviews']"
['Whole Bean Coffee'],"[""Our whole bean coffee begins with a carefully selected, organically grown and fairly traded blend of arabica beans from Central and South America. Each regional varietal brings a different note to our blend for a medium bodied coffee with hints of cocoa, berries and spices. Using artisan methods, we then roast our beans at the optimal temperature to enhance flavor without overpowering our coffee's rich undertones. Our whole bean coffee can be ground to your preferred consistency for the ultimate brew, no matter how you make your coffee."", 'What’s in it: our special blend of arabica beans from Brazil, Colombia and Central America. Carefully considered high quality, natural and healthy ingredients.', 'What’s not in it: pesticides, preservatives and GMOs.', 'It’s all good: This product is certified organic, fair trade, vegan friendly, non-GMO and gluten free.', 'Made in Central and South America.']","['', '$6.50', '$6.50', '$4.00', '$3.50', '$3.50']","['', '4.5 star rating\n69 Reviews']"
['Ground Coffee'],"[""Our ground coffee begins with a carefully selected, organically grown and fairly traded blend of arabica beans from Central and South America. Each regional varietal brings a different note to our blend for a medium bodied ground coffee with hints of cocoa, berries and spices. Using artisan methods, we then roast our beans at the optimal temperature to enhance flavor without overpowering our coffee's rich undertones. Our final touch is grinding the beans to just the right consistency so you get the perfect brew every time."", 'What’s in it: our special blend of arabica beans from Brazil, Colombia and Central America. Carefully considered high quality, natural and healthy ingredients.', 'What’s not in it: pesticides, preservatives and GMOs.', 'It’s all good: This product is certified organic, fair trade, vegan friendly, non-GMO and gluten free.', 'Made in Central and South America.']","['', '$6.50', '$6.50', '$4.00', '$3.50', '$3.50']","['', '4.6 star rating\n59 Reviews']"
['Chamomile & Spearmint Tea'],"['Our chamomile and spearmint tea blend combines the calm and comfort of chamomile with the crisp, minty flavor of spearmint to create an herbal tea that is as soothing as it is refreshing. Our premium, caffeine-free herbal tea can be used to aid digestion and reduce stress, making it a go-to for unwinding before bed or a healthy treat any time of day.', 'What’s in it:  organic chamomile, organic spearmint and organic lemongrass.', 'What’s not in it: pesticide, preservatives, artificial flavors, dyes and colors.', 'It’s all good: All of our teas are certified organic, vegan-friendly and free of gluten and additives.', 'Packed in the USA.']","['', '$3.50', '$3.50', '$3.50', '$6.50', '$4.00']","['', '4.4 star rating\n30 Reviews']"
['Green Tea'],"[""Our delicate, refreshing, lightly caffeinated organic green tea helps soothe and revitalize you. Made from a blend of leaves from the Camellia sinensis plant, each batch of our green tea is steam processed to preserve its healthy nutrients and antioxidants, as well as the tea's fine color, fragrance and flavor."", 'What’s in it: 100% organic green tea.', 'What’s not in it: pesticide, preservatives, artificial flavors, dyes and colors.', 'It’s all good: All of our teas are certified organic, vegan-friendly and free of gluten and additives.', 'Packed in the USA.']","['', '$3.50', '$3.50', '$3.50', '$6.50', '$4.00']","['', '4.4 star rating\n21 Reviews']"
['English Breakfast Tea'],"['Our naturally caffeinated English Breakfast tea is a bright, reviving way to perk up your day. We use selectively sourced black tea leaves which are then harvested, crushed and allowed to oxidize before drying. The result is a rich, full-bodied brew that retains the maximum quality, flavor and health benefits of traditional English Breakfast tea.', 'What’s in it: 100% organic black tea.', 'What’s not in it: pesticide, preservatives, artificial flavors, dyes and colors.', 'It’s all good: All of our teas are certified organic, vegan-friendly and free of gluten and additives.', 'Packed in the USA.']","['', '$3.50', '$3.50', '$6.50', '$4.00', '$3.50']","['', '4.5 star rating\n26 Reviews']"
['Organic Cane Sugar'],"[""Our organic cane sugar is a premium, natural upgrade to white, granulated sugar. It's less processed to preserve its light blonde color and rich taste. Cup for cup, it's an excellent replacement for refined sugar in everything from baking to household needs. It's our go-to sweetener for iced tea or cold brew coffee. Our organic cane sugar also makes an excellent preservative for cut flowers. Add two tablespoons of white vinegar to 2 two tablespoons of sugar and stir into a vase filled with one quart of water. Pure and sweet, our sugar is an all-purpose essential."", 'What’s in it: 100% pure, organic cane sugar.', 'What’s not in it: pesticides, additives or preservatives.', 'It’s all good: This product is non-GMO, and certified organic and kosher.', 'Made in Brazil. Packed in Kentucky.']","['', '$5.50', '$5.50', '$8.00', '$7.50', '$9.00']","['', '4.8 star rating\n8 Reviews']"
['Organic Brown Sugar'],"[""Our soft, organic light brown sugar adds pleasing, delicate caramel flavor and increased moisture to your baked goods. It's less processed than traditionally refined brown sugar and creates a warm, honey tone in everything from cakes and cookies to crumble toppings and sauces. It's our go-to sweetener for rolled oats and chia seed pudding. It also makes an exceptional glaze for baked salmon, glazed carrots and other savory dishes. Our organic light brown sugar has many versatile uses. Make a face or body scrub by adding a 1/2 cup sugar to a 1/2 cup of our organic coconut oil and few drops of our lavender essential oil for a naturally exfoliating beauty treatment."", 'What’s in it: 100% pure, organic brown sugar.', 'What’s not in it: pesticides, additives or preservatives.', 'It’s all good: This product is non-GMO, and certified organic and kosher.', 'Made in the USA']","['', '$5.50', '$5.50', '$9.75', '$8.00', '$7.50']","['', '4.3 star rating\n11 Reviews']"
['Agave Syrup'],"[""Our premium, organic agave syrup is made from the light, sweet nectar of the blue agave plant. As well as registering low on the glycemic index, it's also a good, natural source of vitamins B and C. An excellent sweetener, use our agave syrup in cooking and baking as a substitute for honey, maple syrup or sugar. It dissolves quickly in cold drinks and makes especially good iced tea or coffee."", 'What’s in it: 100% pure organic agave syrup.', 'What’s not in it: additives, artificial colors or preservatives.', 'It’s all good: This product is certified organic, vegan and non-GMO.', 'Product of Mexico.']","['', '$3.50', '$4.25', '$6.00', '$2.00', '$4.25']","['', '4.9 star rating\n31 Reviews']"
['Maple Syrup'],"['Our grade A, certified organic amber maple syrup comes from a family farm in the hills of New Hampshire that has been producing syrup since 1853. Mature maple trees are tapped to collect the smooth, amber sap, which is then heated to create a concentrated syrup with pure maple flavor. A pantry essential, our organic maple syrup pairs perfectly with pancakes and waffles, naturally sweetens smoothies and adds richness and depth to baked goods.', 'What’s in it: organic maple syrup.', 'What’s not in it: chemical pesticides, corn syrup or other artificial sweeteners.', 'It’s all good: This product is grade A, certified organic and vegan-friendly.', 'Made in the USA.']","['', '$9.25', '$4.00', '$6.50', '$6.50', '$3.50']","['', '4.7 star rating\n21 Reviews']"
"['Maple, Brown Sugar & Pecan Oatmeal Cups']","['For a hearty breakfast on the go, our premium organic maple brown sugar oatmeal cups with pecans are exactly what you need. Made with a touch of indulgent sweetness, these quick-cooking oats are packed with 5 grams of fiber and 6 grams of plant-based protein. Just add your favorite milk or hot water and watch them cook in the convenient, recyclable cup. We also love keeping our maple brown sugar oatmeal on hand for 3 pm pick-me-ups at the office or a healthy snack after a late night out.', 'What’s in it: 100% organic ingredients including quick-cooking oats, maple brown sugar seasoning, salt, cinnamon and pecans.', 'What’s not in it: pesticides, preservatives and genetically modified ingredients.', 'It’s all good: This product is certified organic, a good source of fiber and packaged in a recyclable cup.', 'Made in Kentucky.']","['', '$8.00', '$8.00', '$9.75', '$6.00', '$7.00']","['', '4.4 star rating\n22 Reviews']"
['All Purpose Flour'],"[""Our organic all purpose flour is a classic pantry staple made from a hearty blend of premium winter and spring harvest wheat. We source it from an American owned company that's been stone-milling its best-in-class baking flour for three generations. Unbleached and free of bromate, our organic all purpose flour is a wholesome essential you can count on to create everything from flaky pie crusts and fluffy biscuits to chewy breads and soft, warm homemade tortillas."", 'What’s in it: 100% organic all purpose flour.', 'What’s not in it: bleaches, bromate or other additives.', 'It’s all good: This product is organic and non-GMO.', 'Made in California.', 'Please note that due to customs restrictions, we cannot ship this item internationally.']","['', '$8.00', '$5.50', '$5.50', '$9.00', '$2.00']","['', '5.0 star rating\n5 Reviews']"
['Whole Wheat Flour'],"['Our organic whole wheat flour is a premium pantry staple that produces hearty, nutrient-dense baked goods every time. We slowly stone-mill our flour to preserve the fiber, protein and rich flavor that the whole grain provides. Made without chemical pesticides, GMOs or synthetic additives, our whole wheat flour is wholesome, pure and simple. Use it to create healthy, whole grain muffins, cookies, pancakes, pizza crusts, bagels and more.', 'What’s in it: 100% organic whole wheat flour.', 'What’s not in it: potassium bromate or other additives.', 'It’s all good: This product is organic and non-GMO.', 'Made in California.', 'Please note that due to customs restrictions, we cannot ship this item internationally.']","['', '$2.00', '$8.00', '$11.00', '$9.75', '$5.50']","['', '5.0 star rating\n1 Review']"
['Gluten-Free Flour'],"[""Our gluten-free flour transforms traditional baked goods into safe, wheat-free treats. Made with a premium blend of white and brown rice, millet, sorghum and xanthan gum, it's an ideal replacement for all purpose flour in everything from flaky pie crusts to pasta and pizza dough, cookies, muffins and more. Our gluten-free flour is a versatile, go-to ingredient for those with celiac disease or gluten sensitivities."", 'What’s in it: brown rice flour, white rice flour, millet flour sorghum flour and xanthan gum (a thickening agent).', 'What’s not in it: wheat or wheat byproducts of any kind.', 'It’s all good: This product is non-GMO.', 'Made in California.', 'Please note that due to customs restrictions, we cannot ship this item internationally.']","['', '$5.00', '$5.00', '$7.50', '$5.00', '$11.00']","['', '4.9 star rating\n12 Reviews']"
['Almond Cantuccini'],"[""Our cantuccini cookies are an organic, healthier take on the classic Tuscan almond cookie. Made in Italy for maximum authenticity and quality, we've used a wholesome blend of protein-rich almonds, cane sugar, eggs, vanilla and wheat flour to perfect the recipe. This crunchy and delightful cantuccini cookie makes an indulgent dessert and pairs perfectly with your favorite coffee."", 'What’s in it: wheat flour, sugar, eggs and vanilla.', 'What’s not in it: pesticides, artificial flavors, sweeteners or colors.', 'It’s all good: This product is all natural, certified organic and non-GMO.', 'Made in Italy.']","['', '$4.00', '$6.50', '$6.50', '$3.50', '$3.50']","['', '4.9 star rating\n59 Reviews']"
